dataset,horizon,horizon_minutes,outer_fold,model_seed,model,level,status,reason,role_bank_hash,data_hash,fit_n,calibration_n,test_n,original_test_groups,tuning_fits,final_fits,fit_count_scope,preserved_path,membership_version,original_status
pleia,1,10.0,1,46,persistence,0.95,required_new,generic matched entrypoint required,3552f62bacee7b31463270ce066d67d2a1c31e2ac77c26a98fb16578112d4e01,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,22289,7430,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,1,46,xgboost,0.9,required_new,generic matched entrypoint required,3552f62bacee7b31463270ce066d67d2a1c31e2ac77c26a98fb16578112d4e01,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,22289,7430,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,1,46,xgboost,0.95,required_new,generic matched entrypoint required,3552f62bacee7b31463270ce066d67d2a1c31e2ac77c26a98fb16578112d4e01,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,22289,7430,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,1,46,attention_lstm,0.9,required_new,generic matched entrypoint required,3552f62bacee7b31463270ce066d67d2a1c31e2ac77c26a98fb16578112d4e01,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,22289,7430,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,1,46,attention_lstm,0.95,required_new,generic matched entrypoint required,3552f62bacee7b31463270ce066d67d2a1c31e2ac77c26a98fb16578112d4e01,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,22289,7430,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,1,46,seasonal_naive,0.9,required_new,generic matched entrypoint required,3552f62bacee7b31463270ce066d67d2a1c31e2ac77c26a98fb16578112d4e01,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,22289,7430,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,1,46,seasonal_naive,0.95,required_new,generic matched entrypoint required,3552f62bacee7b31463270ce066d67d2a1c31e2ac77c26a98fb16578112d4e01,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,22289,7430,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,42,persistence,0.9,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s42_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,42,persistence,0.95,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s42_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,42,xgboost,0.9,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s42_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,42,xgboost,0.95,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s42_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,42,attention_lstm,0.9,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s42_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,42,attention_lstm,0.95,completed_verified_overnight_v1,"saved-stream arithmetic, six artifact checks, zero-fit resume and original-group reconciliation",badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s42_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,42,seasonal_naive,0.9,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,42,seasonal_naive,0.95,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,43,persistence,0.9,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s43_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,43,persistence,0.95,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s43_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,43,xgboost,0.9,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s43_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,43,xgboost,0.95,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s43_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,43,attention_lstm,0.9,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s43_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,43,attention_lstm,0.95,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s43_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,43,seasonal_naive,0.9,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,43,seasonal_naive,0.95,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,44,persistence,0.9,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s44_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,44,persistence,0.95,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s44_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,44,xgboost,0.9,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s44_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,44,xgboost,0.95,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s44_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,44,attention_lstm,0.9,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s44_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,44,attention_lstm,0.95,completed_verified_fold2_multiseed_v1,actual seed paths; independent metrics/artifacts; zero-fit resume; group arithmetic,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/matched_forecasting005/pleia_h1_f2_s44_v1,matched_pilot_protocol,required_new
pleia,1,10.0,2,44,seasonal_naive,0.9,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,44,seasonal_naive,0.95,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,45,persistence,0.9,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,45,persistence,0.95,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,45,xgboost,0.9,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,45,xgboost,0.95,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,45,attention_lstm,0.9,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,45,attention_lstm,0.95,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,45,seasonal_naive,0.9,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,45,seasonal_naive,0.95,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,46,persistence,0.9,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,46,persistence,0.95,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,46,xgboost,0.9,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,46,xgboost,0.95,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,46,attention_lstm,0.9,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,46,attention_lstm,0.95,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,46,seasonal_naive,0.9,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,1,10.0,2,46,seasonal_naive,0.95,required_new,generic matched entrypoint required,badafb8398bc754b251fa2a13514fa6111f8bf96e4054696777b03dce5e878f2,ea4daa5dc3579aec204c02fd26d09ba7467a2ad3c45790efc705c7883bde6741,14858,4953,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",,matched_pilot_protocol,required_new
pleia,3,30.0,0,42,persistence,0.9,completed_reusable,exact pilot data and role hashes matched,cde97dc58725844b7e46b83147c5f50fc26dfd453ef5fbe1a82ee8c14cc7c4a0,d9952ed2b0af11ec34f4cb849c9c45e91f7c74a3cdaa2393e449e2715e7f934c,29715,9906,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/model_comparison_pilot_v1/runs/pilot_v1_20260913/units/h3_f0_s42_persistence,matched_pilot_protocol,completed_reusable
pleia,3,30.0,0,42,persistence,0.95,completed_reusable,exact pilot data and role hashes matched,cde97dc58725844b7e46b83147c5f50fc26dfd453ef5fbe1a82ee8c14cc7c4a0,d9952ed2b0af11ec34f4cb849c9c45e91f7c74a3cdaa2393e449e2715e7f934c,29715,9906,9907,1,0,0,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/model_comparison_pilot_v1/runs/pilot_v1_20260913/units/h3_f0_s42_persistence,matched_pilot_protocol,completed_reusable
pleia,3,30.0,0,42,xgboost,0.9,completed_reusable,exact pilot data and role hashes matched,cde97dc58725844b7e46b83147c5f50fc26dfd453ef5fbe1a82ee8c14cc7c4a0,d9952ed2b0af11ec34f4cb849c9c45e91f7c74a3cdaa2393e449e2715e7f934c,29715,9906,9907,1,4,1,"per unique dataset/horizon/fold/seed/model, shared across levels",outputs/model_comparison_pilot_v1/runs/pilot_v1_20260913/units/h3_f0_s42_xgboost,matched_pilot_protocol,completed_reusable
