phase,dataset,horizon,outer_fold,scheme,role,group_id,n,origin_min,origin_max,target_min,target_max,membership_sha256
before,rico,30,1,whole_run_group_blocked,inner_calib,P4S52,196,2024-02-07 07:15:00,2024-02-07 10:30:00,2024-02-07 07:45:00,2024-02-07 11:00:00,10bb9b5676fd243b59c948b88f430f69e14af075f8665e3013af2cafaa908bcd
before,rico,30,1,whole_run_group_blocked,inner_calib,P4S53,196,2024-02-07 11:15:00,2024-02-07 14:30:00,2024-02-07 11:45:00,2024-02-07 15:00:00,ff7901a87aae1175fb845b2e88852b6f9be7b0dbf4bde6e70e8df2190fc8f457
before,rico,30,1,whole_run_group_blocked,inner_calib,P4S54,196,2024-02-07 15:15:00,2024-02-07 18:30:00,2024-02-07 15:45:00,2024-02-07 19:00:00,b0695c915ea95f9b80e00d31d0c85a217eab8695d9592ca205831dea8ec0368e
before,rico,30,1,whole_run_group_blocked,inner_calib,P4S55,196,2024-02-07 19:15:00,2024-02-07 22:30:00,2024-02-07 19:45:00,2024-02-07 23:00:00,6a13e889c89f71b7de90a73173fe189927ba25fef70d05fd076317d11edf0208
before,rico,30,1,whole_run_group_blocked,inner_calib,P4S56,196,2024-02-07 23:15:00,2024-02-08 02:30:00,2024-02-07 23:45:00,2024-02-08 03:00:00,1f4e63ba668df83ae829c6e9b23d43dcd58a0df24efb0b55524a712b3729e900
before,rico,30,1,whole_run_group_blocked,inner_calib,P4S57,196,2024-02-08 03:15:00,2024-02-08 06:30:00,2024-02-08 03:45:00,2024-02-08 07:00:00,037077213456f51fec597899798e2607a040a4e8515d94eacff2e111ff99e99b
before,rico,30,1,whole_run_group_blocked,inner_calib,P4S58,196,2024-02-08 07:15:00,2024-02-08 10:30:00,2024-02-08 07:45:00,2024-02-08 11:00:00,7c9a74c38944b66b0aec1553dd0bcec6b82f9a66ba21c0243753d763ce18c751
before,rico,30,1,whole_run_group_blocked,inner_calib,P5S0,196,2024-05-08 07:15:00,2024-05-08 10:30:00,2024-05-08 07:45:00,2024-05-08 11:00:00,09ab498ae1e0140f1b179e58b8af7e69ecb8c87d8d3df23ad4c751c3994e96f6
before,rico,30,1,whole_run_group_blocked,inner_calib,P5S1,196,2024-05-08 11:15:00,2024-05-08 14:30:00,2024-05-08 11:45:00,2024-05-08 15:00:00,2fae61bb1bd3694940fd7957fd0239f91a1040e714d989aee4e0585e3da37942
before,rico,30,1,whole_run_group_blocked,inner_calib,P5S2,196,2024-05-08 15:15:00,2024-05-08 18:30:00,2024-05-08 15:45:00,2024-05-08 19:00:00,c74d43c3f77b87fbd8b2e619366e640319898e45409edf8ce622dd7dfaeae44d
before,rico,30,1,whole_run_group_blocked,inner_calib,P5S3,196,2024-05-08 19:15:00,2024-05-08 22:30:00,2024-05-08 19:45:00,2024-05-08 23:00:00,c9e121f3a0662ac616edd501c9080736ad8a19b82523c7aac44dcd3075618bd1
before,rico,30,1,whole_run_group_blocked,inner_calib,P5S4,196,2024-05-08 23:15:00,2024-05-09 02:30:00,2024-05-08 23:45:00,2024-05-09 03:00:00,18e28f99992cb9a0ff2a1c1a9f8caab21643bbc427ae1aedd9f42690a8ed2d38
before,rico,30,1,whole_run_group_blocked,inner_calib,P5S5,196,2024-05-09 03:15:00,2024-05-09 06:30:00,2024-05-09 03:45:00,2024-05-09 07:00:00,74aef6e47ab0a09c9f30cb374a0a060253b58c876ef4f498731df7fd6ec5b941
before,rico,30,1,whole_run_group_blocked,inner_calib,P5S6,196,2024-05-09 07:15:00,2024-05-09 10:30:00,2024-05-09 07:45:00,2024-05-09 11:00:00,724461d8567a3094d99e1457f25a788c10243695b2469714288b3ee0f784fdb8
before,rico,30,1,whole_run_group_blocked,inner_select,P5S7,196,2024-05-09 11:15:00,2024-05-09 14:30:00,2024-05-09 11:45:00,2024-05-09 15:00:00,2cdf27eafd21ae664b7a51fe841c7bcff5ca3dee898f369de2479327c3cb2d70
before,rico,30,1,whole_run_group_blocked,inner_select,P5S8,196,2024-05-09 15:15:00,2024-05-09 18:30:00,2024-05-09 15:45:00,2024-05-09 19:00:00,9dbe6e4301f56a38cf39139bf711240abfc3113f6afc83f95a7a0701545917d1
before,rico,30,1,whole_run_group_blocked,inner_select,P5S9,196,2024-05-09 19:15:00,2024-05-09 22:30:00,2024-05-09 19:45:00,2024-05-09 23:00:00,487f0369f7d79c61b6d7075bbd7053729859351a373420f12546b6e8152a197c
before,rico,30,1,whole_run_group_blocked,inner_select,P5S10,196,2024-05-09 23:15:00,2024-05-10 02:30:00,2024-05-09 23:45:00,2024-05-10 03:00:00,abf686c30120687326f7e1562221e9c17cd2b7c8c2dbb6c1076a1e7c03400390
before,rico,30,1,whole_run_group_blocked,inner_select,P5S11,196,2024-05-10 03:15:00,2024-05-10 06:30:00,2024-05-10 03:45:00,2024-05-10 07:00:00,b0bfec4fba45ae9714c1ab2d3331d0915e0ddcc2f6cc505510e75b4d45a6ddb1
before,rico,30,1,whole_run_group_blocked,inner_select,P5S12,196,2024-05-10 07:15:00,2024-05-10 10:30:00,2024-05-10 07:45:00,2024-05-10 11:00:00,5779b60195354f9b44326bb0edf77069fb7183b5b241337ed3f15cf3ddd796b6
before,rico,30,1,whole_run_group_blocked,inner_select,P5S13,196,2024-05-10 11:15:00,2024-05-10 14:30:00,2024-05-10 11:45:00,2024-05-10 15:00:00,fb6696fad5588d95e6f5e6b3e1ae69b0ca8167faab9e382094aa2fbd342753fa
before,rico,30,1,whole_run_group_blocked,inner_select,P5S14,196,2024-05-10 15:15:00,2024-05-10 18:30:00,2024-05-10 15:45:00,2024-05-10 19:00:00,2134d03495bdd296676722f9102d91ef46d3f52ccf42cd64736fc12da9348ead
before,rico,30,1,whole_run_group_blocked,inner_select,P5S15,196,2024-05-10 19:15:00,2024-05-10 22:30:00,2024-05-10 19:45:00,2024-05-10 23:00:00,4db71ad3ce09fdfe65d8cf2d0cad75ffac003485f1a9c025551ab18b03586122
before,rico,30,1,whole_run_group_blocked,inner_select,P5S16,196,2024-05-10 23:15:00,2024-05-11 02:30:00,2024-05-10 23:45:00,2024-05-11 03:00:00,4881fd17519d018f87cd7db9477cecaf23f8cf52dc8503f8d6765457cc118b47
before,rico,30,1,whole_run_group_blocked,inner_select,P5S17,196,2024-05-11 03:15:00,2024-05-11 06:30:00,2024-05-11 03:45:00,2024-05-11 07:00:00,53ad21355ed06ec9a11c6979645ca54005a66c656b4e30e8c6bf31b79d06175e
before,rico,30,1,whole_run_group_blocked,inner_select,P5S18,196,2024-05-11 07:15:00,2024-05-11 10:30:00,2024-05-11 07:45:00,2024-05-11 11:00:00,de1d02ed6c9329fee20c79b6c9cd90944050094c6d22499dd0dbd163d9c3ceee
before,rico,30,1,whole_run_group_blocked,inner_select,P5S19,196,2024-05-11 11:15:00,2024-05-11 14:30:00,2024-05-11 11:45:00,2024-05-11 15:00:00,6b021bc573e4352cf4c2326ad465470fb4cc6f040826b844354097385091d542
before,rico,30,1,whole_run_group_blocked,inner_select,P5S20,196,2024-05-11 15:15:00,2024-05-11 18:30:00,2024-05-11 15:45:00,2024-05-11 19:00:00,ea9e422bdf86664ef769751415d67ef5c57790a203b4d6da913957f75b2dbdb5
before,rico,30,1,whole_run_group_blocked,inner_select,P5S21,196,2024-05-11 19:15:00,2024-05-11 22:30:00,2024-05-11 19:45:00,2024-05-11 23:00:00,3f7d9cf8d31ffd40a9c211681ff37e62bc18409b256d033bd143fee20e7464c1
before,rico,30,1,whole_run_group_blocked,inner_select,P5S22,196,2024-05-11 23:15:00,2024-05-12 02:30:00,2024-05-11 23:45:00,2024-05-12 03:00:00,6adaf9648d919cc2c6742d52e6e2c9a1a2f5d2a09ed87d86da2540b46b5aa301
before,rico,30,1,whole_run_group_blocked,inner_select,P5S23,196,2024-05-12 03:15:00,2024-05-12 06:30:00,2024-05-12 03:45:00,2024-05-12 07:00:00,bbc159908729e8b7e412272bc5ee7e224d7abd188107d52e44a6a451adb3060a
before,rico,30,1,whole_run_group_blocked,inner_select,P5S24,196,2024-05-12 07:15:00,2024-05-12 10:30:00,2024-05-12 07:45:00,2024-05-12 11:00:00,1308d2935e876c3592a2389bdcda5718f808f17e8d44b58fcc503963e8c45500
before,rico,30,1,whole_run_group_blocked,inner_select,P5S25,196,2024-05-12 11:15:00,2024-05-12 14:30:00,2024-05-12 11:45:00,2024-05-12 15:00:00,fef2093faee59e275c4cb66ad1450a0435df4aac44fcc806bef2359f8a1dc8fe
before,rico,30,1,whole_run_group_blocked,inner_select,P5S26,196,2024-05-12 15:15:00,2024-05-12 18:30:00,2024-05-12 15:45:00,2024-05-12 19:00:00,19c5a2d919af961e74155c4aa4b5a4802e2bfaac538f71de4cb68d5a4617b097
before,rico,30,1,whole_run_group_blocked,inner_select,P5S27,196,2024-05-12 19:15:00,2024-05-12 22:30:00,2024-05-12 19:45:00,2024-05-12 23:00:00,342c843078a47a18e65fecc2696f96b6710209710f8e1ce455eec1163ab7c8a1
before,rico,30,1,whole_run_group_blocked,inner_select,P5S28,196,2024-05-12 23:15:00,2024-05-13 02:30:00,2024-05-12 23:45:00,2024-05-13 03:00:00,782c5e5c38b25489f58aade71185cb3517a1b50adbbfecd0cbc8cf872fb5bb41
before,rico,30,1,whole_run_group_blocked,inner_select,P5S29,196,2024-05-13 03:15:00,2024-05-13 06:30:00,2024-05-13 03:45:00,2024-05-13 07:00:00,b6f0c4d950f58ba92a5ae485c355f360b583d0dad18d2400d0fcadfb54a36728
before,rico,30,1,whole_run_group_blocked,inner_select,P5S30,196,2024-05-13 07:15:00,2024-05-13 10:30:00,2024-05-13 07:45:00,2024-05-13 11:00:00,6855d2590d9b4b72bb37521d385f8dfbf2c51fb1046ad69f91c17a8909f3b628
before,rico,30,1,whole_run_group_blocked,inner_select,P5S31,196,2024-05-13 11:15:00,2024-05-13 14:30:00,2024-05-13 11:45:00,2024-05-13 15:00:00,3e84ecd8e0e068b08063aa9234c5c269d636537a29fc8ea2bdfe6c123dd9259d
before,rico,30,1,whole_run_group_blocked,inner_select,P5S32,196,2024-05-13 15:15:00,2024-05-13 18:30:00,2024-05-13 15:45:00,2024-05-13 19:00:00,36f85296d225e3972183977c1bb62fbcde7f3653a98cb074cb6b4951e1abe71b
before,rico,30,1,whole_run_group_blocked,inner_select,P5S33,196,2024-05-13 19:15:00,2024-05-13 22:30:00,2024-05-13 19:45:00,2024-05-13 23:00:00,356633c7e552c6480f4b31ad4d53edd8106ee5cd14c990cc49d4b575fff4e622
before,rico,30,1,whole_run_group_blocked,inner_select,P5S34,196,2024-05-13 23:15:00,2024-05-14 02:30:00,2024-05-13 23:45:00,2024-05-14 03:00:00,eb18a87761e283e31f47246bbcb912dd09ab36faba664bba9e7a1ab17a66728f
before,rico,30,1,whole_run_group_blocked,inner_select,P5S35,196,2024-05-14 03:15:00,2024-05-14 06:30:00,2024-05-14 03:45:00,2024-05-14 07:00:00,52ee0b0016acf31b81b241666bee147320dae0dfe3b0cb104108c82b2e567da0
before,rico,30,1,whole_run_group_blocked,inner_select,P5S36,196,2024-05-14 07:15:00,2024-05-14 10:30:00,2024-05-14 07:45:00,2024-05-14 11:00:00,caaf0958ec7be55f1b2b587af06f33410ec38c9dd6399d115ba23dbde000264e
before,rico,30,1,whole_run_group_blocked,inner_select,P5S37,196,2024-05-14 11:15:00,2024-05-14 14:30:00,2024-05-14 11:45:00,2024-05-14 15:00:00,1dff4b8962339ad506ed1646363ebfae320c15b66d81e395dc494072769dede4
before,rico,30,1,whole_run_group_blocked,inner_select,P5S38,196,2024-05-14 15:15:00,2024-05-14 18:30:00,2024-05-14 15:45:00,2024-05-14 19:00:00,d0b9cdbd9adc1cdbf72716684514af0b998a05fda6bf8a92a04bb36d8b5dec55
before,rico,30,1,whole_run_group_blocked,inner_select,P5S39,196,2024-05-14 19:15:00,2024-05-14 22:30:00,2024-05-14 19:45:00,2024-05-14 23:00:00,52dc288620f376bc01d43bf9a86c72f60eb9cb57d9c1601abd8498a99046de1b
before,rico,30,1,whole_run_group_blocked,inner_select,P5S40,196,2024-05-14 23:15:00,2024-05-15 02:30:00,2024-05-14 23:45:00,2024-05-15 03:00:00,d62419e1c4885289ad6b05620c2ca6fc531a7fd5b759d145ba5025a63490b4cf
before,rico,30,1,whole_run_group_blocked,inner_select,P5S41,196,2024-05-15 03:15:00,2024-05-15 06:30:00,2024-05-15 03:45:00,2024-05-15 07:00:00,7ec00db502d264b70b1f704a07d37437387fdd699bee8d43b9631af4061a6f8a
before,rico,30,1,whole_run_group_blocked,inner_select,P5S42,196,2024-05-15 07:15:00,2024-05-15 10:30:00,2024-05-15 07:45:00,2024-05-15 11:00:00,855eb82d7d309e962f68db87511519e2f097fd30e2e916cda5eeb5b757517ba9
before,rico,30,1,whole_run_group_blocked,inner_select,P5S43,196,2024-05-15 11:15:00,2024-05-15 14:30:00,2024-05-15 11:45:00,2024-05-15 15:00:00,9dc7f5400c95973870263fe3dcca7a5cabd1379f934d04399979ef063a09eaeb
before,rico,30,1,whole_run_group_blocked,inner_select,P5S44,196,2024-05-15 15:15:00,2024-05-15 18:30:00,2024-05-15 15:45:00,2024-05-15 19:00:00,198669f4ad6bb96296a5fef6955a9f20f2ae55f9d0d155f686a1c7f4fada6fca
before,rico,30,1,whole_run_group_blocked,inner_select,P5S45,196,2024-05-15 19:15:00,2024-05-15 22:30:00,2024-05-15 19:45:00,2024-05-15 23:00:00,1da858eda3acecc1825292a06b6b2e9b6d24d578d4daf94044024c2a3561534d
before,rico,30,1,whole_run_group_blocked,inner_select,P5S46,196,2024-05-15 23:15:00,2024-05-16 02:30:00,2024-05-15 23:45:00,2024-05-16 03:00:00,6fd52838a110a2064a72436476e806f204f32851b42c5dca6d7714c30ce1aee7
before,rico,30,1,whole_run_group_blocked,inner_select,P5S47,196,2024-05-16 03:15:00,2024-05-16 06:30:00,2024-05-16 03:45:00,2024-05-16 07:00:00,78282a5cdcf8a5b13d54dca97a8c6dd4bbb1632cce87f612494942eb0fce36c2
before,rico,30,1,whole_run_group_blocked,inner_select,P5S48,196,2024-05-16 07:15:00,2024-05-16 10:30:00,2024-05-16 07:45:00,2024-05-16 11:00:00,0bab3e71c5b4784a1160571d8ed4583e86bfb58ef56cb38cb006ed8f5f601cb8
before,rico,30,1,whole_run_group_blocked,inner_select,P5S49,196,2024-05-16 11:15:00,2024-05-16 14:30:00,2024-05-16 11:45:00,2024-05-16 15:00:00,911c1f17fc1f7d282528d31ebc3629bda2c0a38204823487f1a3c8f543c0cb44
before,rico,30,1,whole_run_group_blocked,inner_select,P5S50,196,2024-05-16 15:15:00,2024-05-16 18:30:00,2024-05-16 15:45:00,2024-05-16 19:00:00,380bb6075a85175bb1daff284f594aa805ab84f75387468fd3fa03815aa044e2
before,rico,30,1,whole_run_group_blocked,inner_select,P5S51,196,2024-05-16 19:15:00,2024-05-16 22:30:00,2024-05-16 19:45:00,2024-05-16 23:00:00,daecdb1df7c1842e502fbd24d92c9eaafd1ac554c42ca56e6a9dcca0b82b2a2c
before,rico,30,1,whole_run_group_blocked,inner_select,P5S52,196,2024-05-16 23:15:00,2024-05-17 02:30:00,2024-05-16 23:45:00,2024-05-17 03:00:00,a580fb8c5e26a0c7a8bce44a43618f5503794733cde6b9702edb589f845d5726
before,rico,30,1,whole_run_group_blocked,inner_select,P5S53,196,2024-05-17 03:15:00,2024-05-17 06:30:00,2024-05-17 03:45:00,2024-05-17 07:00:00,c7945f14915987dac86b7f7eedd1ab268eff89616b1aff534ae67034afb5bce3
before,rico,30,1,whole_run_group_blocked,inner_select,P5S54,196,2024-05-17 07:15:00,2024-05-17 10:30:00,2024-05-17 07:45:00,2024-05-17 11:00:00,67233e1abab80cf9e92c0f993637366fc7f3d8caf9689fdb2405d4cacd12b636
before,rico,30,1,whole_run_group_blocked,inner_select,P5S55,196,2024-05-17 11:15:00,2024-05-17 14:30:00,2024-05-17 11:45:00,2024-05-17 15:00:00,1d6c4a3f3a70f0ab2d5b08688c1b7430610a4fa4d54623a8bd812ae1b41d35ad
before,rico,30,1,whole_run_group_blocked,inner_select,P5S56,196,2024-05-17 15:15:00,2024-05-17 18:30:00,2024-05-17 15:45:00,2024-05-17 19:00:00,3217ee37351bb735929810b61bae6bda9f1d9bdf667351b8f564f1c0acbc4070
before,rico,30,1,whole_run_group_blocked,inner_select,P5S57,196,2024-05-17 19:15:00,2024-05-17 22:30:00,2024-05-17 19:45:00,2024-05-17 23:00:00,3e79145eb569037de4c27287df0960858e9e847e0e3b9a06290da916073482b4
before,rico,30,1,whole_run_group_blocked,refit_train,P1S1,196,2023-07-26 15:15:00,2023-07-26 18:30:00,2023-07-26 15:45:00,2023-07-26 19:00:00,d0d79692854d624352285f67911d85386daa7ef83dfa7ca5beb9577f3a8c3035
before,rico,30,1,whole_run_group_blocked,refit_train,P1S2,196,2023-07-26 19:15:00,2023-07-26 22:30:00,2023-07-26 19:45:00,2023-07-26 23:00:00,d043e4d303d34134cdbad44ca44b608b97178f573eb3a83d04492510230915b2
before,rico,30,1,whole_run_group_blocked,refit_train,P1S4,196,2023-07-27 03:15:00,2023-07-27 06:30:00,2023-07-27 03:45:00,2023-07-27 07:00:00,36f37f2064a10bf60813a8341a2ec7f2854f37d8e85b55741f36523e5e31ba4e
before,rico,30,1,whole_run_group_blocked,refit_train,P1S5,196,2023-07-27 07:15:00,2023-07-27 10:30:00,2023-07-27 07:45:00,2023-07-27 11:00:00,fa76943ada4e0dd0c87c8c319cb67f47e4978b04b50d04a1efc8142386b78a2c
before,rico,30,1,whole_run_group_blocked,refit_train,P1S7,196,2023-07-27 15:15:00,2023-07-27 18:30:00,2023-07-27 15:45:00,2023-07-27 19:00:00,8fb455ffcd8780429f7ad5db39933bf7670e90cb4a1dbee225c4017380143e7d
before,rico,30,1,whole_run_group_blocked,refit_train,P1S8,196,2023-07-27 19:15:00,2023-07-27 22:30:00,2023-07-27 19:45:00,2023-07-27 23:00:00,ba7eae3c482d057768553c1ff60c23684893fcce764793fd45e54e41e0364e9e
before,rico,30,1,whole_run_group_blocked,refit_train,P1S9,196,2023-07-27 23:15:00,2023-07-28 02:30:00,2023-07-27 23:45:00,2023-07-28 03:00:00,785c2a570f36bf08f690e1fc9b789e3840e5816b759a7903be8e75d36543dccf
before,rico,30,1,whole_run_group_blocked,refit_train,P1S10,196,2023-07-28 03:15:00,2023-07-28 06:30:00,2023-07-28 03:45:00,2023-07-28 07:00:00,1e544bc9b3dbee885b307eb3d49d5dad61f77e3edb03cc3f9ca45009acd37789
before,rico,30,1,whole_run_group_blocked,refit_train,P1S11,196,2023-07-28 07:15:00,2023-07-28 10:30:00,2023-07-28 07:45:00,2023-07-28 11:00:00,21543a36f20c7b64c56ed64f953946f1defd234b5f25fe21056f75cbdb30ffc7
before,rico,30,1,whole_run_group_blocked,refit_train,P1S12,196,2023-07-28 11:15:00,2023-07-28 14:30:00,2023-07-28 11:45:00,2023-07-28 15:00:00,81fe9ba0887cffdbc4ff5fee7f3ecd398040b5af1a05ded12a4beffec54239c2
before,rico,30,1,whole_run_group_blocked,refit_train,P1S13,196,2023-07-28 15:15:00,2023-07-28 18:30:00,2023-07-28 15:45:00,2023-07-28 19:00:00,e37632796b73ec28d54d9e4a5ff341a4fc7f8b71c71ce64670091a302bbeec24
before,rico,30,1,whole_run_group_blocked,refit_train,P1S14,196,2023-07-28 19:15:00,2023-07-28 22:30:00,2023-07-28 19:45:00,2023-07-28 23:00:00,cba17786f83edcec7c7c0701e820da0ba8768b916d7c80bd8a8e5c54532a25c3
before,rico,30,1,whole_run_group_blocked,refit_train,P1S15,196,2023-07-28 23:15:00,2023-07-29 02:30:00,2023-07-28 23:45:00,2023-07-29 03:00:00,5222912aa23b993fa61ed693efd1b877077174cc9ea6ff725cf23ede989d4cd0
before,rico,30,1,whole_run_group_blocked,refit_train,P1S16,196,2023-07-29 03:15:00,2023-07-29 06:30:00,2023-07-29 03:45:00,2023-07-29 07:00:00,3ccdda28fa2886d176a303fddfb49a4fe63dba2b5caddc694d86743cfc712488
before,rico,30,1,whole_run_group_blocked,refit_train,P1S17,196,2023-07-29 07:15:00,2023-07-29 10:30:00,2023-07-29 07:45:00,2023-07-29 11:00:00,a17f8fffa83b5d58fb14c791423d1c04b7e53c94fa3e24794572fd89255c2df5
before,rico,30,1,whole_run_group_blocked,refit_train,P1S20,196,2023-07-29 19:15:00,2023-07-29 22:30:00,2023-07-29 19:45:00,2023-07-29 23:00:00,aab90555b6d0264ef6e3400d9e3860e5f8d1ec39eccf465a9f27fa802de5e9e3
before,rico,30,1,whole_run_group_blocked,refit_train,P1S21,196,2023-07-29 23:15:00,2023-07-30 02:30:00,2023-07-29 23:45:00,2023-07-30 03:00:00,0bcb3c1175a158c8889bda74112fa771812903d5e5bd345486f11f9d40f220d0
before,rico,30,1,whole_run_group_blocked,refit_train,P1S22,196,2023-07-30 03:15:00,2023-07-30 06:30:00,2023-07-30 03:45:00,2023-07-30 07:00:00,63c6ea062a691d1e9b4c692671bb527406863dcc106d3e737a9f25a261de2c3b
before,rico,30,1,whole_run_group_blocked,refit_train,P1S23,196,2023-07-30 07:15:00,2023-07-30 10:30:00,2023-07-30 07:45:00,2023-07-30 11:00:00,0cf8742942f7c8c977564149c3d3fde2917a028881de1835706bd08584de11f6
before,rico,30,1,whole_run_group_blocked,refit_train,P1S26,196,2023-07-30 19:15:00,2023-07-30 22:30:00,2023-07-30 19:45:00,2023-07-30 23:00:00,0317253b4a016e32b7e2d2294caa9a71ed67b6636b2a39790c8ff587b375b4ab
before,rico,30,1,whole_run_group_blocked,refit_train,P1S27,196,2023-07-30 23:15:00,2023-07-31 02:30:00,2023-07-30 23:45:00,2023-07-31 03:00:00,9f163f94b7613809b7b333209df751e3be693357da151fe2586dcb2504c97c00
before,rico,30,1,whole_run_group_blocked,refit_train,P1S28,196,2023-07-31 03:15:00,2023-07-31 06:30:00,2023-07-31 03:45:00,2023-07-31 07:00:00,4fffb255b81a9a10dac5413e7981a20ca5babf0e9c5088baa7fc40d3f8473f63
before,rico,30,1,whole_run_group_blocked,refit_train,P1S29,196,2023-07-31 07:15:00,2023-07-31 10:30:00,2023-07-31 07:45:00,2023-07-31 11:00:00,b0691598c59ade30691005a6d2ec8e93f537a4b2a910fd2dcd6731a507164b05
before,rico,30,1,whole_run_group_blocked,refit_train,P1S31,196,2023-07-31 15:15:00,2023-07-31 18:30:00,2023-07-31 15:45:00,2023-07-31 19:00:00,4a02bf66fc25fcc4e407cb2b9f7c52de4754d882aecd70a66451d54821661650
before,rico,30,1,whole_run_group_blocked,refit_train,P1S32,196,2023-07-31 19:15:00,2023-07-31 22:30:00,2023-07-31 19:45:00,2023-07-31 23:00:00,8974f60ec37f37ecc430357a5db4caf2026b474e511b79466aa08d25322f103b
before,rico,30,1,whole_run_group_blocked,refit_train,P1S33,196,2023-07-31 23:15:00,2023-08-01 02:30:00,2023-07-31 23:45:00,2023-08-01 03:00:00,2ba2aa79e645eb63b12d02f48bb44ef95543ff5731a17b4f2bba27ea71d98363
before,rico,30,1,whole_run_group_blocked,refit_train,P1S34,196,2023-08-01 03:15:00,2023-08-01 06:30:00,2023-08-01 03:45:00,2023-08-01 07:00:00,c012cd8b56b3be1c7ceda16f7480ce0854aa633b29797d441b9c53613799f683
before,rico,30,1,whole_run_group_blocked,refit_train,P1S37,196,2023-08-01 15:15:00,2023-08-01 18:30:00,2023-08-01 15:45:00,2023-08-01 19:00:00,f48505c65259c4a7d5cca8d36af8ee716e9abc75a6c44fd1f8793a9d2060f67b
before,rico,30,1,whole_run_group_blocked,refit_train,P1S38,196,2023-08-01 19:15:00,2023-08-01 22:30:00,2023-08-01 19:45:00,2023-08-01 23:00:00,164b9c555ac9d10fa32b11d9468350db1dfd9d38da472b20ea42c386abd4cae3
before,rico,30,1,whole_run_group_blocked,refit_train,P1S39,196,2023-08-01 23:15:00,2023-08-02 02:30:00,2023-08-01 23:45:00,2023-08-02 03:00:00,2ee59fae6c359f3a612f288aaa661a0b7544c50034aa1d106c6b781bb01371df
before,rico,30,1,whole_run_group_blocked,refit_train,P1S40,196,2023-08-02 03:15:00,2023-08-02 06:30:00,2023-08-02 03:45:00,2023-08-02 07:00:00,74b7c9cf8ae5529fe80f197aa0feb29f55ed68a3d618ce5d97ef9bd839201ba8
before,rico,30,1,whole_run_group_blocked,refit_train,P1S41,196,2023-08-02 07:15:00,2023-08-02 10:30:00,2023-08-02 07:45:00,2023-08-02 11:00:00,38b2b9db4b58d95cd4020d2381c8b83861584345d38f4d7395f225314117f0e3
before,rico,30,1,whole_run_group_blocked,refit_train,P1S42,196,2023-08-02 11:15:00,2023-08-02 14:30:00,2023-08-02 11:45:00,2023-08-02 15:00:00,8cc8fd6ef347ef67049bede39ad982eb94064e7f9f59af5301b0f44edfc5eec8
before,rico,30,1,whole_run_group_blocked,refit_train,P1S43,196,2023-08-02 15:15:00,2023-08-02 18:30:00,2023-08-02 15:45:00,2023-08-02 19:00:00,92ce27856e9f13b7937e4742c39ef45deafc709ed2bf066e7b35f5938fce715e
before,rico,30,1,whole_run_group_blocked,refit_train,P1S44,196,2023-08-02 19:15:00,2023-08-02 22:30:00,2023-08-02 19:45:00,2023-08-02 23:00:00,c9b5c643cebcbba94850384b406d45712c631906dac7f825a6304f8878303133
before,rico,30,1,whole_run_group_blocked,refit_train,P1S45,196,2023-08-02 23:15:00,2023-08-03 02:30:00,2023-08-02 23:45:00,2023-08-03 03:00:00,f3606327b456601cbbeef64de5b9444f5d0dba1fcb20bc2b2845305362fe6bfa
before,rico,30,1,whole_run_group_blocked,refit_train,P1S46,196,2023-08-03 03:15:00,2023-08-03 06:30:00,2023-08-03 03:45:00,2023-08-03 07:00:00,c32e5715762b2f451b4c8276188b1d81cf7ef7658948d4e7d85a938cde3bedbd
before,rico,30,1,whole_run_group_blocked,refit_train,P1S47,196,2023-08-03 07:15:00,2023-08-03 10:30:00,2023-08-03 07:45:00,2023-08-03 11:00:00,64c3e866b9c17a2b0baba36ffc17c4ebed3b115476ed75996617921bd035efdb
before,rico,30,1,whole_run_group_blocked,refit_train,P1S49,196,2023-08-03 15:15:00,2023-08-03 18:30:00,2023-08-03 15:45:00,2023-08-03 19:00:00,f5d241e625382acf8929cba5a3e9756a5b527b43647cee6aec963fa084ad809f
before,rico,30,1,whole_run_group_blocked,refit_train,P1S50,196,2023-08-03 19:15:00,2023-08-03 22:30:00,2023-08-03 19:45:00,2023-08-03 23:00:00,88c9a454099d8ae47dc5a95f872837908c4a1744346085a9144a4b155d219dd2
before,rico,30,1,whole_run_group_blocked,refit_train,P1S51,196,2023-08-03 23:15:00,2023-08-04 02:30:00,2023-08-03 23:45:00,2023-08-04 03:00:00,4e15a0c57e17e4c7d0b0cb5536c49314131d9503d8d4cac08aa4ce056cf1d598
before,rico,30,1,whole_run_group_blocked,refit_train,P1S52,196,2023-08-04 03:15:00,2023-08-04 06:30:00,2023-08-04 03:45:00,2023-08-04 07:00:00,9e0603a5135410a2a46892389816d81bbc01d7531c9604f6b00a4a6a2d4e1248
before,rico,30,1,whole_run_group_blocked,refit_train,P1S53,196,2023-08-04 07:15:00,2023-08-04 10:30:00,2023-08-04 07:45:00,2023-08-04 11:00:00,2b29d082634e9665fffdf4bbfd5300dbca8308acbf3511d729f358f248afb799
