stage,category,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
context_e4bb01376a6471794653_v41,context_replay,0.6833714000094915,432734208,433807360,393285632,394391552,1073152,433868800,4129935360,0.05,0.671875
context_e4bb01376a6471794653_v42,context_replay,0.6256334000063362,432734208,433836032,393285632,394424320,1101824,433868800,4114493440,0.05,0.59375
context_e4bb01376a6471794653_v5,context_replay,0.6280005000007804,430411776,431022080,391577600,392691712,610304,431804416,4320096256,0.05,0.625
context_e4bb01376a6471794653_v6,context_replay,0.6199166000005789,430669824,431009792,391577600,392691712,339968,431869952,4342550528,0.05,0.578125
context_e4bb01376a6471794653_v7,context_replay,0.6561572999926284,430735360,431808512,391577600,392683520,1073152,431869952,4345737216,0.05,0.609375
context_e4bb01376a6471794653_v8,context_replay,0.0041252999944845214,430735360,430751744,391577600,391610368,16384,431869952,4352323584,0.05,0.0
context_e4bb01376a6471794653_v9,context_replay,0.6342110999976285,430735360,430768128,391577600,391643136,32768,431869952,4346077184,0.05,0.59375
context_e4e382f71c58d9c3df47_v0,context_replay,0.5846710000041639,396271616,397344768,356311040,357416960,1073152,417636352,2490679296,0.05,0.5625
context_e4e382f71c58d9c3df47_v1,context_replay,0.0023702999897068366,396271616,396288000,356311040,356343808,16384,417636352,2497134592,0.05,0.0
context_e4e382f71c58d9c3df47_v10,context_replay,0.0024498999991919845,397111296,397127680,357322752,357355520,16384,417636352,2484277248,0.05,0.015625
context_e4e382f71c58d9c3df47_v11,context_replay,0.5973047000006773,397111296,397172736,357322752,357384192,61440,417636352,2444738560,0.05,0.578125
context_e4e382f71c58d9c3df47_v12,context_replay,0.0024050000065471977,397144064,397160448,357322752,357355520,16384,417636352,2454417408,0.05,0.0
context_e4e382f71c58d9c3df47_v13,context_replay,0.6614955000113696,397144064,398290944,357322752,358436864,1146880,417636352,2426916864,0.05,0.625
context_e4e382f71c58d9c3df47_v14,context_replay,0.0023357000027317554,397205504,397221888,357322752,357355520,16384,417636352,2456129536,0.05,0.0
context_e4e382f71c58d9c3df47_v15,context_replay,0.5752319000021089,397209600,398417920,357322752,358440960,1208320,417636352,2447888384,0.05,0.5625
context_e4e382f71c58d9c3df47_v16,context_replay,0.002555599989136681,397475840,397492224,357322752,357355520,16384,417636352,2445860864,0.05,0.0
context_e4e382f71c58d9c3df47_v17,context_replay,0.5756511000072351,397475840,398385152,357322752,358436864,909312,417636352,2448834560,0.05,0.578125
context_e4e382f71c58d9c3df47_v18,context_replay,0.002687599990167655,397475840,397492224,357322752,357355520,16384,417636352,2454638592,0.05,0.0
context_e4e382f71c58d9c3df47_v19,context_replay,0.5707373000041116,397475840,398548992,357322752,358428672,1073152,417636352,2452381696,0.05,0.5625
context_e4e382f71c58d9c3df47_v2,context_replay,0.003128700001980178,396271616,396288000,356311040,356343808,16384,417636352,2495041536,0.05,0.0
context_e4e382f71c58d9c3df47_v20,context_replay,0.002954800002044067,397479936,397496320,357593088,357625856,16384,417636352,2462601216,0.05,0.0
context_e4e382f71c58d9c3df47_v21,context_replay,0.5854815999919083,397479936,397828096,357593088,357642240,348160,417636352,2430881792,0.05,0.578125
context_e4e382f71c58d9c3df47_v22,context_replay,0.0026135999942198396,397807616,397824000,357593088,357625856,16384,417636352,2451517440,0.05,0.0
context_e4e382f71c58d9c3df47_v23,context_replay,0.6263237999955891,397807616,398880768,357593088,358699008,1073152,417636352,2435080192,0.05,0.625
context_e4e382f71c58d9c3df47_v24,context_replay,0.0029854000022169203,397807616,397824000,357593088,357625856,16384,417636352,2438230016,0.05,0.015625
context_e4e382f71c58d9c3df47_v25,context_replay,0.5801349000103073,397807616,397828096,357593088,357642240,20480,417636352,2433671168,0.05,0.59375
context_e4e382f71c58d9c3df47_v26,context_replay,0.5877760000003036,397811712,398168064,357859328,357920768,356352,417636352,2448662528,0.05,0.578125
context_e4e382f71c58d9c3df47_v27,context_replay,0.605873900000006,398139392,398983168,357859328,358965248,843776,417636352,2447687680,0.05,0.578125
context_e4e382f71c58d9c3df47_v28,context_replay,0.6184747000079369,398139392,398602240,357859328,358965248,462848,417636352,2440966144,0.05,0.59375
context_e4e382f71c58d9c3df47_v29,context_replay,0.7628590000094846,398204928,399278080,357859328,358965248,1073152,417636352,2467721216,0.05,0.734375
context_e4e382f71c58d9c3df47_v3,context_replay,0.5905044999963138,396275712,397385728,356577280,357699584,1110016,417636352,2473058304,0.05,0.59375
context_e4e382f71c58d9c3df47_v30,context_replay,0.6638304999942193,398204928,399065088,357859328,358965248,860160,417636352,2473439232,0.05,0.640625
context_e4e382f71c58d9c3df47_v31,context_replay,0.6212647000065772,398209024,398811136,358125568,359239680,602112,417636352,2472603648,0.05,0.609375
context_e4e382f71c58d9c3df47_v32,context_replay,0.5603609999961918,398471168,399544320,358125568,359231488,1073152,417636352,2494668800,0.05,0.5
context_e4e382f71c58d9c3df47_v33,context_replay,0.6138743999908911,398471168,399593472,358125568,359231488,1122304,417636352,2471739392,0.05,0.5625
context_e4e382f71c58d9c3df47_v34,context_replay,0.5662948999961372,398536704,398675968,358125568,359260160,139264,417636352,2488578048,0.05,0.546875
context_e4e382f71c58d9c3df47_v35,context_replay,0.6219462000008207,398536704,399675392,358125568,359231488,1138688,417636352,2444713984,0.05,0.609375
context_e4e382f71c58d9c3df47_v36,context_replay,0.7676732999971136,398602240,399683584,358125568,359239680,1081344,417636352,2458648576,0.05,0.75
context_e4e382f71c58d9c3df47_v37,context_replay,0.643206900000223,398606336,399941632,358391808,359510016,1335296,417636352,2487451648,0.05,0.59375
context_e4e382f71c58d9c3df47_v38,context_replay,0.6814784000016516,398868480,398888960,358391808,358440960,20480,417636352,2482085888,0.05,0.671875
context_e4e382f71c58d9c3df47_v39,context_replay,0.6263039000041317,398868480,398888960,358391808,358440960,20480,417636352,2456625152,0.05,0.609375
context_e4e382f71c58d9c3df47_v4,context_replay,0.0028913999994983897,396537856,396537856,356577280,356577280,0,417636352,2506260480,0.05,0.0
context_e4e382f71c58d9c3df47_v40,context_replay,0.599216400005389,398868480,398974976,358391808,359505920,106496,417636352,2468794368,0.05,0.609375
context_e4e382f71c58d9c3df47_v41,context_replay,0.7517155000095954,398868480,398905344,358391808,358461440,36864,417636352,2473164800,0.05,0.71875
context_e4e382f71c58d9c3df47_v42,context_replay,0.6597444000071846,398868480,399544320,358391808,359505920,675840,417636352,2464509952,0.05,0.640625
context_e4e382f71c58d9c3df47_v5,context_replay,0.6010555999964708,396537856,397164544,356577280,357699584,626688,417636352,2492018688,0.05,0.609375
context_e4e382f71c58d9c3df47_v6,context_replay,0.56279659998836,396537856,397004800,356577280,357683200,466944,417636352,2469773312,0.05,0.546875
context_e4e382f71c58d9c3df47_v7,context_replay,0.6082010999962222,396554240,397709312,356577280,358060032,1155072,417636352,2465742848,0.05,0.546875
context_e4e382f71c58d9c3df47_v8,context_replay,0.002318600003491156,396845056,396861440,356950016,356982784,16384,417636352,2475003904,0.05,0.015625
context_e4e382f71c58d9c3df47_v9,context_replay,0.5921801000076812,396845056,398057472,356950016,358440960,1212416,417636352,2457985024,0.05,0.578125
context_e5c0f6bebd4ddb1f58f9_v0,context_replay,0.7149772999982815,442990592,443011072,403865600,403914752,20480,444125184,4207591424,0.05,0.65625
context_e5c0f6bebd4ddb1f58f9_v1,context_replay,0.6313310999976238,442990592,443174912,403865600,404975616,184320,444125184,4222889984,0.05,0.53125
context_e5c0f6bebd4ddb1f58f9_v10,context_replay,0.0033183999912580475,443719680,443736064,404131840,404164608,16384,444854272,4230852608,0.05,0.015625
context_e5c0f6bebd4ddb1f58f9_v11,context_replay,0.6314120000024559,443719680,443748352,404131840,404189184,28672,444854272,4230594560,0.05,0.59375
context_e5c0f6bebd4ddb1f58f9_v12,context_replay,0.0024932999949669465,443719680,443736064,404131840,404164608,16384,444854272,4228808704,0.05,0.0
context_e5c0f6bebd4ddb1f58f9_v13,context_replay,0.7227393000066513,443723776,444805120,404131840,405241856,1081344,444858368,4229869568,0.05,0.671875
context_e5c0f6bebd4ddb1f58f9_v14,context_replay,0.0024212999996962026,443723776,443740160,404131840,404164608,16384,444858368,4219244544,0.05,0.0
context_e5c0f6bebd4ddb1f58f9_v15,context_replay,0.6513756000058493,443727872,444010496,404398080,404447232,282624,445124608,4224770048,0.05,0.609375
context_e5c0f6bebd4ddb1f58f9_v16,context_replay,0.0027929000061703846,443990016,444006400,404398080,404430848,16384,445124608,4229566464,0.05,0.0
context_e5c0f6bebd4ddb1f58f9_v17,context_replay,0.6271678999910364,443990016,444555264,404398080,405520384,565248,445124608,4220125184,0.05,0.609375
context_e5c0f6bebd4ddb1f58f9_v18,context_replay,0.0035112999903503805,443990016,443990016,404398080,404398080,0,445124608,4191318016,0.05,0.0
context_e5c0f6bebd4ddb1f58f9_v19,context_replay,0.6523833000101149,443990016,444403712,404398080,405504000,413696,445190144,4214595584,0.05,0.625
context_e5c0f6bebd4ddb1f58f9_v2,context_replay,0.0030755999905522913,442990592,443006976,403865600,403898368,16384,444125184,4215218176,0.05,0.0
context_e5c0f6bebd4ddb1f58f9_v20,context_replay,0.002593400000478141,444055552,444071936,404398080,404430848,16384,445190144,4221464576,0.05,0.0
context_e5c0f6bebd4ddb1f58f9_v21,context_replay,0.6790660999977263,444063744,444370944,404664320,404721664,307200,445476864,4209995776,0.05,0.65625
context_e5c0f6bebd4ddb1f58f9_v22,context_replay,0.003457500002696179,444342272,444358656,404664320,404697088,16384,445476864,4222959616,0.05,0.015625
context_e5c0f6bebd4ddb1f58f9_v23,context_replay,0.6856761000090046,444342272,445341696,404664320,405766144,999424,445542400,4212465664,0.05,0.65625
context_e5c0f6bebd4ddb1f58f9_v24,context_replay,0.0029837000038241968,444407808,444424192,404664320,404697088,16384,445542400,4211699712,0.05,0.0
context_e5c0f6bebd4ddb1f58f9_v25,context_replay,0.6568022000137717,444407808,445485056,404664320,405770240,1077248,445542400,4209942528,0.05,0.609375
context_e5c0f6bebd4ddb1f58f9_v26,context_replay,0.6191109000064898,444411904,445161472,404934656,406040576,749568,445857792,4228063232,0.05,0.578125
context_e5c0f6bebd4ddb1f58f9_v27,context_replay,0.746666599996388,444723200,444764160,404934656,405004288,40960,445857792,4207681536,0.05,0.734375
context_e5c0f6bebd4ddb1f58f9_v28,context_replay,0.6307558999978937,444723200,445788160,404934656,406040576,1064960,445857792,4201304064,0.05,0.59375
context_e5c0f6bebd4ddb1f58f9_v29,context_replay,0.6386908999993466,444723200,445812736,404934656,406052864,1089536,445857792,4226703360,0.05,0.640625
context_e5c0f6bebd4ddb1f58f9_v3,context_replay,0.6304354999883799,442990592,443076608,403865600,403914752,86016,444190720,4202422272,0.05,0.609375
context_e5c0f6bebd4ddb1f58f9_v30,context_replay,0.6516356999927666,444727296,445403136,404934656,406044672,675840,445927424,4228308992,0.05,0.609375
context_e5c0f6bebd4ddb1f58f9_v31,context_replay,0.7425834000023315,444792832,445865984,404934656,406036480,1073152,445927424,4241522688,0.05,0.71875
context_e5c0f6bebd4ddb1f58f9_v32,context_replay,0.804039599999669,444796928,445935616,405200896,406323200,1138688,446193664,4242944000,0.05,0.75
context_e5c0f6bebd4ddb1f58f9_v33,context_replay,0.6899727999989409,445059072,445210624,405200896,406315008,151552,446193664,4237934592,0.05,0.671875
context_e5c0f6bebd4ddb1f58f9_v34,context_replay,0.667789700004505,445059072,445145088,405200896,405250048,86016,446259200,4241797120,0.05,0.65625
context_e5c0f6bebd4ddb1f58f9_v35,context_replay,0.7730034999985946,445124608,446214144,405200896,406319104,1089536,446259200,4242874368,0.05,0.734375
context_e5c0f6bebd4ddb1f58f9_v36,context_replay,0.6764221000048565,445124608,445145088,405200896,405250048,20480,446259200,4194746368,0.05,0.6875
context_e5c0f6bebd4ddb1f58f9_v37,context_replay,0.6402381000079913,445124608,445145088,405200896,405250048,20480,446259200,4189548544,0.05,0.640625
context_e5c0f6bebd4ddb1f58f9_v38,context_replay,0.6269759999995586,445128704,445423616,405467136,406564864,294912,446537728,4181626880,0.05,0.625
context_e5c0f6bebd4ddb1f58f9_v39,context_replay,0.6055708000058075,445407232,446328832,406515712,407638016,921600,446541824,4217528320,0.05,0.578125
context_e5c0f6bebd4ddb1f58f9_v4,context_replay,0.003620699993916787,443056128,443056128,403865600,403865600,0,444190720,4209008640,0.05,0.0
context_e5c0f6bebd4ddb1f58f9_v40,context_replay,0.5905099999945378,445407232,446283776,406515712,407617536,876544,446562304,4207046656,0.05,0.578125
context_e5c0f6bebd4ddb1f58f9_v41,context_replay,0.6175517999945441,445427712,446500864,406515712,407617536,1073152,446562304,4202430464,0.05,0.609375
context_e5c0f6bebd4ddb1f58f9_v42,context_replay,0.6756470999971498,445427712,446177280,406515712,407633920,749568,446578688,4205395968,0.05,0.640625
context_e5c0f6bebd4ddb1f58f9_v5,context_replay,0.6361076000030152,443056128,443863040,403865600,404987904,806912,444473344,4176617472,0.05,0.59375
context_e5c0f6bebd4ddb1f58f9_v6,context_replay,0.002763599986792542,443338752,443355136,403865600,403898368,16384,444473344,4230152192,0.05,0.0
context_e5c0f6bebd4ddb1f58f9_v7,context_replay,0.6308778999955393,443338752,443392000,403865600,403914752,53248,444506112,4204335104,0.05,0.609375
context_e5c0f6bebd4ddb1f58f9_v8,context_replay,0.002971800000523217,443371520,443387904,403865600,403898368,16384,444506112,4235268096,0.05,0.0
context_e5c0f6bebd4ddb1f58f9_v9,context_replay,0.6655784000031417,443375616,443748352,404131840,404189184,372736,444854272,4210139136,0.05,0.65625
context_f1b1ec0c8d3ab72068fe_v0,context_replay,0.6115344999998342,383229952,383897600,343310336,344412160,667648,417636352,2613415936,0.05,0.609375
context_f1b1ec0c8d3ab72068fe_v1,context_replay,0.585038799996255,383234048,383709184,343310336,344420352,475136,417636352,2597306368,0.05,0.53125
context_f1b1ec0c8d3ab72068fe_v10,context_replay,0.0025356999976793304,383791104,383807488,343842816,343875584,16384,417636352,2639269888,0.05,0.0
context_f1b1ec0c8d3ab72068fe_v11,context_replay,0.5964696000010008,383791104,384282624,343842816,344944640,491520,417636352,2623655936,0.05,0.578125
context_f1b1ec0c8d3ab72068fe_v12,context_replay,0.0026305000064894557,383795200,383811584,343842816,343875584,16384,417636352,2622435328,0.05,0.0
context_f1b1ec0c8d3ab72068fe_v13,context_replay,0.6025374999881024,383803392,384339968,344109056,345214976,536576,417636352,2599923712,0.05,0.578125
context_f1b1ec0c8d3ab72068fe_v14,context_replay,0.0026643000019248575,384065536,384081920,344109056,344141824,16384,417636352,2628292608,0.05,0.0
context_f1b1ec0c8d3ab72068fe_v15,context_replay,0.6385050999961095,384069632,384090112,344109056,344158208,20480,417636352,2617577472,0.05,0.625
context_f1b1ec0c8d3ab72068fe_v16,context_replay,0.002429499989375472,384135168,384151552,344109056,344141824,16384,417636352,2629967872,0.05,0.0
context_f1b1ec0c8d3ab72068fe_v17,context_replay,0.5570106000086525,384135168,384704512,344109056,345223168,569344,417636352,2626658304,0.05,0.53125
context_f1b1ec0c8d3ab72068fe_v18,context_replay,0.002263000002130866,384131072,384147456,344109056,344141824,16384,417636352,2631323648,0.05,0.0
context_f1b1ec0c8d3ab72068fe_v19,context_replay,0.6381543000024976,384139264,384782336,344379392,345489408,643072,417636352,2556293120,0.05,0.609375
