dataset,outer_fold,role,context_id,group_id,segment_id,onset_offset,duration,warmup,followup,context_start_row_id,context_end_row_id,onset_row_id,onset,context_rows,sigma,context_row_hash
pleia_energy,0,inner0_selection,037ca4c091637000bca8,None,None:segment:0,63,6,36,6,8e0364e5918e1ec0a7684bc7c4d3d5e82ad427522a07037e6921ab4da08902c4,170f334831564d2b007500c962832a449cfa9bf9be159791777a5d89eef8d42b,9a93093c09ace2c19bf807602dd395d950304ed9c4ccbc28cb84b153be83733d,2021-05-24 15:00:00,144,0.11582812499999999,7cd1dc1a41e7df467dcded97e2c38a1e7f8abd6c807aeafb56494f4435482e93
pleia_energy,0,inner0_selection,d95b68e97ce677e13aff,None,None:segment:0,126,6,36,6,dcee53e565a3bd10e3a36d66e63e492b1900d06a8cfe857263903dbf88157a25,4f23d3bf916c243743aeb454a42daa2339491e984e1e64ccf846188b04cd6427,047e0fa5ab45c4c4b407423aac6921644eb937756d06efd63682fb1370d929a3,2021-05-26 01:30:00,144,0.11582812499999999,97795587b5a58391675d05c33cb6ba11e8478cf1bb6350a4965ec3e3b707c3cd
pleia_energy,0,inner0_selection,4feedba3fa649fe1498f,None,None:segment:0,91,6,36,6,6e5329717fcb5a20151baa1bdb377802b41c8f27d17dbd2f7267705221721f4c,f44f111abf8a8010e0940b3448c3318e309aa0e94024ccf1604ad77433b05d16,05414f2136fb16ceb3aa6b21be0f210b20dd4951a455444196c95b32a2a1edd8,2021-05-26 19:40:00,144,0.11582812499999999,6e959a993dedffe0a3f3c5291c9fca0b5f2fa60b6165bf962f7a9b94327d3799
pleia_energy,0,inner0_selection,7667f8a3ea2d994790ea,None,None:segment:0,74,6,36,6,f89dbfacbff99b5202de0197062c37b8ae1a12f72577aa228c9eeb6b2ce66728,1833cfdbfc9f055da6a64c522cd62237892714620c886e14ab1d04d890e1b14f,3047b08e7f4a6f867300242bf6cd38dca5d25d32fab295120f7ef356fbab9a0e,2021-05-27 16:50:00,144,0.11582812499999999,92a26e494769d0323d17a78feda267ac1cf0766686f78694a6cdfcd4b3c6250c
pleia_energy,0,inner0_selection,1f4f44bf0163040802f1,None,None:segment:0,64,6,36,6,be3bb2e0a64171fe975ffd4214428bec2bf99637da5912ded5486823841089c0,8c5504159445b99f197c047bde770b7b34c32844ed4e0099c1087bdcbdbf01bf,35d1fac8df11f0da97bb30ebcf642f0b888724e0ed86c047b1466e8e44d6539b,2021-05-28 15:10:00,144,0.11582812499999999,3664597935757c30f103a6de289174e4d4bd936aa97b9f326c73d40597dbd490
pleia_energy,0,inner0_selection,0564c025c740a03ccb59,None,None:segment:0,43,6,36,6,7fb283ae90b2966bf28de716a3f826532da14123fa2379302edb916f969ec558,fb84be52717ed3493c6770e480909eaed1365dec05cdafa4ca3358628433da7e,e0b3fe63ebd97d04551a4bdfdcd56945ef5e2dae4aba5adf48d7957573639bba,2021-05-29 11:40:00,144,0.11582812499999999,e6d982823aa997f2328e8211d73798ab7b60387bf0559c0621229ba5a08c7b30
pleia_energy,0,inner0_selection,90b315fb044124373776,None,None:segment:0,100,6,36,6,f62baa7b0d0199ed96d33e7b12957a15357c3abc73336a785fbc4f3d388b6aa4,f24941a5cd652bad6b4bca9f6db6d2e9ba6ade5283aaf0a81fd91862582eee23,74ec92bbc1ee71391c03a012b3e37e54fa0571f0866c3a2d64097d1d3beada56,2021-05-30 21:10:00,144,0.11582812499999999,7b703ecd73aa81a5840d811e7129164e2c635725334b8647153975cf7fa03afb
pleia_energy,0,inner0_selection,dfbd19bf0a1e31947c35,None,None:segment:0,87,6,36,6,0ba90e8e42b2e822f48fb0c32ee606ec98a64aad2db3b5de498f10b873341c81,afde1ba6c0378626f71dca17c030690c01672da17127943b836872ee0c33a493,8ac24cda0b8d6ed7285d9c5e5ed8b1844762f54d129977e24ee0a5f00e5a72df,2021-05-31 19:00:00,144,0.11582812499999999,b0248a8ecdb2827ef9974bff558a81abbbfc3f1979cb90b2b77b2d9779ee4ba2
pleia_energy,0,inner0_selection,0e22bcc01aba843a4677,None,None:segment:0,62,6,36,6,e271544ec0412d44ff0f60925a2fcb83beb5d0fddf657a3e7cc9c8d3e69604ad,fd01aa241ca5cbd33696c22f190d38ba771baa8af6f10e155964c38d4eda02a9,d23a24f57e75d0ecfba2b04e968a5a4389e955960ad240be324b4da18013d582,2021-06-01 14:50:00,144,0.11582812499999999,98c487b2b6f374a28ad75a206ff01a86b9c16c843f717cc69a66ae227fbb7166
pleia_energy,0,inner0_selection,58939dc78b23dc84c55a,None,None:segment:0,81,6,36,6,dd14041c0e1cfd25594484a9315881c2e8416093b66d462a8d5a791e4a78e9a9,433b7c09737297081f84b1cbe367f83455ffe7b1c3ac92bc6baf42f32be26d30,9125571a281157a4a35784f45d43922bb949e023d9981aaea7ccbee48e49bedc,2021-06-02 18:00:00,144,0.11582812499999999,3fca0bbed1169f5cdc50e587987292b3a2e5f97c78aeafe72574835147f2358c
pleia_energy,0,inner0_selection,cd9fe38a5f1c0eed6e8e,None,None:segment:0,75,6,36,6,f845629441970d7cf11eeb24ecf3c5723ae57c783aa2fcee845eb6ef14b8e2e0,37aff008fa176f54ab21f52323183735b6a42a2402798d1edb9af90f5d8be6d8,6ee7da7e81d6219536e5de0e34bf5b8bfa78de2f8c7478cfcf97845a31232131,2021-06-03 17:00:00,144,0.11582812499999999,6c41be9a89f3745afb15dc31a67ec8d19cd6b79cbd1baf33ee7cc88891e591d4
pleia_energy,0,inner0_selection,3131462b39a10cbbace2,None,None:segment:0,49,6,36,6,eef9be82df29eb287bd2ba0041036ac92bd6ba115439358d53e48e9772ade8dd,f58451c76251f3cc602d59d95dc5d91f2cef6745b5e61a06c098b883aec1e3f3,10c408816e3ae3330fcf2094eefc09bd32596db6f5a5cf4bda11b68fdb6a3504,2021-06-04 12:40:00,144,0.11582812499999999,80748018c05b549af3e96e1f96b904f99d0b2df90baa28684c185f2df94ef1a0
pleia_energy,0,inner0_selection,00a73015757e42fe95f0,None,None:segment:0,107,6,36,6,35682f51613834d8bf0e0ad56301d8294afcb297a59c8525a7fcd198b713da87,9d145736a0e3a8909eecec2cf4086581be38d401eefa6f2ce87b1a78ab0a285e,9389840a0bf51f66e405a56ec7b0f0cf331e8bfa500cc60bd889ef7105cb5632,2021-06-05 22:20:00,144,0.11582812499999999,c8e25ed015394c6fa597a36da143f4552c6fb0f509d5d2ccffbdb7430836980e
pleia_energy,0,inner0_selection,07351b58f72a9edec15e,None,None:segment:0,68,6,36,6,39b5f38382581c625715fc96b5056bf81d46a26df849c145bcf38ddf30bf7a4c,73c807ee5f6f39196ee4b027c9c63ab348340ec6fdc32c4deb9072d491b86200,345aae99eb1bfc149eb0b2b3b79bfd8b8fa6b2e3df808745c0761e711b429f80,2021-06-06 15:50:00,144,0.11582812499999999,7d0793f5bb6e4d6809afe27e9f90cb83875a34e0d869664e9c56e66932d14d50
pleia_energy,0,inner0_selection,a33fabccc8f9f2391d61,None,None:segment:0,43,6,36,6,8baaa5c6e6d83a095dad87c9a69ff06cd0806c5b1580060020b4d1d34e5716fb,237f4a8fe7189a4b23f5ee2f2e0bcb4ca5775b9ee9b88c842d3c9be8b4a36aac,9d1bd4e34418bd6afe55e163a6040130066cc63e1aa606bce43476bf1dace45c,2021-06-07 11:40:00,144,0.11582812499999999,cf744b272d159ac7bcc105879e395da006ae238a925542480fc4fa6f5d61901b
pleia_energy,0,inner0_selection,ad3ebb91eab3586a0eb3,None,None:segment:0,42,6,36,6,a45cb9523757b556e8781273b77313e42acdee81a177c7c5442a20f43c781fee,4ed6fe12a4c49dd7d179fb2e4d2a4ef3516bc3372a16ada984a02e7fdad7db21,abb41624ab87779d050e1467fb1fc4a29864263272687b84e5dc0b2f3b5fd709,2021-06-08 11:30:00,144,0.11582812499999999,aefa5b49c1396759f2653dd7e3eb9bc7487d08fca122746f278b622413698dcd
pleia_energy,0,inner0_selection,bf0d5f369b44329bc39b,None,None:segment:0,82,6,36,6,f6cf5e79bf2a4a04662d3c24c0dee1ff02548c10b76c9ea09e45dd2e49852234,8152d38c2423441a42a89f0aa22a8a38b11a7ea5b2b6f003c1cbcce2f04c915b,a9589fc1bb2e9c589ff52df731a449c3938220cf1f12203d2becd280e2d30449,2021-06-09 18:10:00,144,0.11582812499999999,4199f015e6904a0ef777e731a798fb6d8bfa57aef4a3bd6976b30cad46ca24c5
pleia_energy,0,inner0_selection,545f30625230fd012dd2,None,None:segment:0,75,6,36,6,c348d8edd33d2d9d8f28292d43554e00c6b4063b3493cf0ed8b8f232ca546d78,7b038e8a7bd6a757df2a8479e0617a9a7bfe70cb56dab3f43cba9b41fef1bb40,c55c2b1a2de21a80cfc624d2c9b5ce47904d0b780f893e13d9f2b687e8d97e11,2021-06-10 17:00:00,144,0.11582812499999999,d164ae4416ec3317191bd08905ce4881c21f4ad33a8134f6f8bb3e75eef9b9f1
pleia_energy,0,inner1_selection,6f56f5610fca361c6df9,None,None:segment:0,114,6,36,6,2bc08741e994fe6d5a26d326ae8ef86a1d57e4a1f436a18ec2e5b98ec0f0ed38,be9d4503c368356c8ef38ec72e26f6fb95294f990880b8d1eee7ed3d4719251a,e6f182b057a5da92249c91774dd11d74ce4ca80605bd6324d5bb9e1365584016,2021-06-12 13:50:00,144,0.162159375,099c896b756a96fcb825be977c8c6e667ec8626f3fb88dea42de51d24d92cf7c
pleia_energy,0,inner1_selection,9e004ba36c69656a4820,None,None:segment:0,74,6,36,6,db45e4058e6a71b8f10e783adb82f4193344dffec10b614c3236fae7d11cf9a4,0c77ed655b8c8d6e36b123850f2965716ee3ee71c858a790bca9653991267c76,73663c004632d0bdff9d75d29373d45aeb6c02a7694e40320a1865f1f24a0e0a,2021-06-13 07:10:00,144,0.162159375,563ab7afd37539880aa0a20d36bb20f18c4721139672dcbcd3402508401dc368
pleia_energy,0,inner1_selection,51724f694eb8ac4d455f,None,None:segment:0,79,6,36,6,004197cf13e6ef279c7b176eecfdc96e709903153ab1d73ba60ecb554c7e0173,d8b89145ded6d642f2face60716c0da11e12d36dd1fd5717b0ecc107a13a9316,603c15ed46d01cf1ee6f9a9ec60cef53aedfb1229806fea02024233424c40ab9,2021-06-14 08:00:00,144,0.162159375,c50dac75930ec856dd1f74a010c3f346584596af51e99c4fa7080140025e2e9c
pleia_energy,0,inner1_selection,b8b6c1acfc62705aaf8b,None,None:segment:0,51,6,36,6,3129b79168093d0bc2d352169f833be961a55bba4f9941c50b605136a0121429,55ba1f43cb292c72c830d9ac0e0447c2a87d1532d8eda7bf48092a0db2c31773,50bed01c12bcedca89497b7d72ee73ed1a771956b6ab97bfe34d10bdefc54a24,2021-06-15 03:20:00,144,0.162159375,b0ba717930c9d629f58647feba9ff9af269d989c3c9d1493e5933a30cb362c86
pleia_energy,0,inner1_selection,dc8142fb5e1059ef1843,None,None:segment:0,131,6,36,6,82e0e87f870b7841f2b677724c65674cd4168301a3e489bdbb231b9f71c2eea3,4805a118fb3b3752b4e5401342c42de529a00fff6149ba6458b74684b2968867,8a6e4ad89e2d1af5fe22365b4af10dd65079747be128b35819fbe1cb84b17191,2021-06-16 16:40:00,144,0.162159375,3fe89dc4be3d9d5171a1263f05e23f804dae07006d5c58faba4a824c64d15685
pleia_energy,0,inner1_selection,346513a31e9a4baec99a,None,None:segment:0,97,6,36,6,5152a5d8d1aa4df44ad9e5032bf9ff7be22f57c4211ee3e973211bd0c050ea0d,70131694830ba9f11e9455bdbd7e07e69927013754f9063d2afd01ba412367c6,2f216cec3214cdefb897580b5f136955aaafc1fefd15064afa545e942b30efb6,2021-06-17 11:00:00,144,0.162159375,823b85e71a54f507539deb9487595d0187c5d84852e2a2dbc00c3f00aa812517
pleia_energy,0,inner1_selection,e590abec813914d4ec11,None,None:segment:0,106,6,36,6,907daf0252d2100a0c2880c12e7f2e009a67d7202f7a96826371a39ef818640f,340645b016f510e12bda933b82a40cb458283bc37d77bec4f3350b2a91466b66,49c7b39f6d489bfc1224d77bf7a2727f42cd783d9020c72a346f5d814de1111d,2021-06-18 12:30:00,144,0.162159375,c03dffe4c5abbffc5aae9ce740c2a0309c8f69189e8113634ad1e14327402a8f
pleia_energy,0,inner1_selection,e3b64fae869a720c4289,None,None:segment:0,131,6,36,6,6fbc52823b58ca5c4986a2d02a38348e51cf676070784fa185dba2b21be49097,3c77c183d9e468cf90efaaf94d90b8349046b6f90c243ce414af66d64c1a4160,e706c175490c3d12d2f32b6768c8a9bae59c2f2b29f45d1a8baa99fe04c4487a,2021-06-19 16:40:00,144,0.162159375,bf85e42952bb37a95872f8e7bd85b878bf930fb069cd645bed1a0bb47c99463d
pleia_energy,0,inner1_selection,644ddc8b1995f9cf6c81,None,None:segment:0,132,6,36,6,5c2c6d4bb227e2f3229e87d03104ad3588ba0a9a2e21d2dfb71671bee6200325,83a5fbc36c99f22f7d08d54cd1259efe5d7307c5c8389b593ea545d96462d77d,dc5d6d17f58ee4bbe0d69df88381e1d846a52e8ae0f4651c57ad0cb6cf9c4906,2021-06-20 16:50:00,144,0.162159375,2d600a5d779eb1ed6ed28a0d4e4924418d32cc55ec0aadc17540eae2f5253d6b
pleia_energy,0,inner1_selection,02484ee8cb187a916470,None,None:segment:0,113,6,36,6,d3ac2f95e189ead52bc80bc195f23485325b1a0dc87ef0735941a88b38e14f66,a5cc554dd3ab000d09006f797ca04bd19a44ada166c7bef4f8903b35374701c5,3ab765e51e9849d1a99b49ca7a86a08e42c0cd2d0e08095d4db35a9a50ede144,2021-06-21 13:40:00,144,0.162159375,16082532cf4034a40a77312f714d583bb34af746d59b32830b5d7ddbf948c3b6
pleia_energy,0,inner1_selection,7461caa7fbe85691ab13,None,None:segment:0,103,6,36,6,3aaf07f3a8ae8699f89f19dc6c2d9722c666f3ebf923c80ed7fe3e92f06f9bb8,074fbffa5b0783a0e64dbebc7612b8a4b317a492dcec9b72d812258423e25fe0,308ac8416f9d584b2dab048900c3528fa261c7fa03b097df377572f42787f461,2021-06-22 12:00:00,144,0.162159375,34c355389af227df8e5dd2bd5d39120a8c83f44e4519fef9064913e4e0da105e
pleia_energy,0,inner1_selection,c237bad60692b38ac286,None,None:segment:0,97,6,36,6,d12c2e29e10f94589ef4a5fd1769278e1205f6799232adf8eedcc59430f03629,632a64b4bc791df9adb11b484ce5a0fac2a40c438cd2e703804021f9a2fbfa83,c17db230a858dfa31705b626fabd46d2ffc79686d769c478663101fff665ee79,2021-06-23 11:00:00,144,0.162159375,20e6528b39739b58280199166c0dba251dd0c5926c7c9a2196308ba620d1b6fa
pleia_energy,0,inner1_selection,0382219ca900e28b94d1,None,None:segment:0,127,6,36,6,97b39037e2e1b9be0657d6f5ef63a7b304b75f807aa7f1478531de58466d243a,97a129cc1a2adf116e41d5642b1dffa0f5fd5757b5792f38e8466686afeca093,8dcfdbfc658cd5e03fe96d571aa46669b382c6d888c736fad51c070b21b11aa6,2021-06-24 16:00:00,144,0.162159375,43c0f94eb8424c72544ceebc41d6d2ce48a1cacc52feb078db00c23de546cead
pleia_energy,0,inner1_selection,fde34f360a2536e61c72,None,None:segment:0,50,6,36,6,1884110f9ab83b04417468de19261fbac1cbb4d05b9b7c2749e30313b47ed370,3bd790964213467f3711613de1ae82c29e0abdc3176cb7a64c2e504a6bc7f67c,a909a86bebf1e38a660abc5610f558dd3c8490e6d65644f509bd36cc22374b1c,2021-06-25 03:10:00,144,0.162159375,5bbc599b29d0fd715bd8a3b90ec8cdc19aa474e8e17732ecc5d3ba5c42db74d5
pleia_energy,0,inner1_selection,4bfb56234dd93ced4f31,None,None:segment:0,120,6,36,6,0ef82ad6ff357294065a006c71d35c24c15b8bb2f7eac7c7bc8d7caf53fe4914,b5e20543f411ca187c653426cd3288e154ce22e821798d9a0f9914b7693d108e,08e5635167bc37e30ef8f3d90faa7b2827e536c741e98071401e65d2025a6fb6,2021-06-26 14:50:00,144,0.162159375,89193ebb5a4dc14cdb2cfe74ad23e32b2712f9e826c07de073a6c3788f18b908
pleia_energy,0,inner1_selection,6668078bbf8810548e02,None,None:segment:0,96,6,36,6,1b5e5ce1fb0c10f71d2a59bd5369c3ead624ce66682ada4a69db2a71ecd4d51f,a6d1d3f39e871893e2b12758db127367bd463172dd04463c2ccf62cfb777ca1f,2cfba9bc72eb39a44e1344f51506bb361e1c8f08a435b0a49d569fa79d483b1d,2021-06-27 10:50:00,144,0.162159375,d57eb0968140b49fae90d6c44e6ee3a5807b043badaa18679a86ab61fb3a334e
pleia_energy,0,inner1_selection,b98e5f8421d38372d499,None,None:segment:0,105,6,36,6,54f46d9995032c2bb082330597151599c7b2211e05c62a9f6d01c91752ed0124,b0c217130160ed4001dbd165c8e8fa3140ffd60ac76788298e5deba3af4ae769,82d5dfd57a70930b52a73f2d177f7841eea81eec72cce02aef82ae0fd53fe5ff,2021-06-28 12:20:00,144,0.162159375,6cca2d03369132d39152d78b315f3d553dcfb968c116259d7833dffd58e6e659
pleia_energy,0,inner1_selection,b55f96d7dcaccaa80d7a,None,None:segment:0,124,6,36,6,191d58aea1eaad5245d0ffde856b5afc4036e760bcc03e550e5bba325b72e655,a432cf271085c0100d89fdedafa0d3576826719d190b99236c0439714d12dfb3,6a1a8ff216670f9cbe4b0d96ae5029a98cab955665f40c163ddb0c137834f4ff,2021-06-29 15:30:00,144,0.162159375,9457d4bb1be2067d8037b4c364db690188418663cc2c990838b5e244670780b4
pleia_energy,0,inner1_selection,3370a2a32b5aabb8259c,None,None:segment:0,120,6,36,6,4de583f0e32c11447951694435c2bcaa6d06fda3c48a6c813bc9bc297459cfe5,6881d5ce91d1be16036716782f943a12bbee0a21c47bc62207ac8d5b4dbfeb85,923360ff6b309e0505628a08f3ec416dd202a6ad8785e02d568655920a35b7b7,2021-06-30 14:50:00,144,0.162159375,a5bd28b5a8e7ccf799878bf6ff34a98a647daa3193de4898ebdb3e5c5094f7ad
pleia_energy,0,inner1_selection,46cc5865fe7c5a9fb577,None,None:segment:0,125,6,36,6,2734ebf56a7714aebf703ed0ffb4854c3e429fe7af44ccd039051686fc7ba930,d34cbe18b9db3bec6291733101cd4d69f16102b9132542b473c247084174a631,e0a09f1e37d1e61f936d6aa041272c0918f91ddc5b6a9f26fd3ba716b32f0fe7,2021-07-01 15:40:00,144,0.162159375,aa3899106954b4fb9924e711c0eaf6a7175456cc59af69ca6676cca5e8766d2b
pleia_energy,0,inner1_selection,2435ac97b03a50919eed,None,None:segment:0,119,6,36,6,fdc49970a745d4737bf6fa7a42ee4869559091a61841d69f1d3e5df61a919a8c,69384f724fd3f6edcf28f2cb7a249e756bb6442ae96dde5f78f221180888615c,c8a45cebf5c3712e86a72fe2e80e7ec562d7a32a3524c90220c403d040a1aadc,2021-07-02 14:40:00,144,0.162159375,a38503e1b4c9cb3094c80940a8dfa15ec7996a337b91401b84e4ceba5cb44372
pleia_energy,0,inner1_selection,fbfd4dd31b901ad66639,None,None:segment:0,105,6,36,6,9c266d044c72f8d0ae2e4dbecc5f6d8832db8d4a6eec066574cb36ddee40bbac,f25d61fc558054eb1c57f61f4c5d8adfe170e8462ae3947f9bb93a60a8bf2945,63af5a0d39d73491245a0ae2d0de784b637d6c091221e00953d60d7c3ef9fe01,2021-07-03 12:20:00,144,0.162159375,8e841fbfbd513863a37e022de7ce525c11e77036c9168dfaa57c42bad02d606a
pleia_energy,0,inner1_selection,a3f0bd3d02c204997d5d,None,None:segment:0,109,6,36,6,88d05bf639f3e89b690972521a5c31feb2d41cfed6fe1892fe588b6675ab3e47,226b6f8cff5a797758d37f4aa3b7ca037acd963f707be391a63dc32d184fd09a,11ce9c049cd3f3ce9e85d62d5e8bfbaad2d26639a72233390dd9b98da99f0ba6,2021-07-04 13:00:00,144,0.162159375,7b1bd75f09e28f4617852c7803bfef29b462e030d4f90a79ab217d53267a8716
pleia_energy,0,inner1_selection,fb69e95176425e031f40,None,None:segment:0,116,6,36,6,27ff9c132667ff1f3249024b7df74168d1f1d4ff09f557c0f483156cb9046256,34cf5b259aa07531b30a0e54f05e073ad91e8d7e84345114daa4eb5bfc31bcfc,1092571a3c701ddbfa14946311f94c1b9b87166a5c6718c4dd66ef3aa1cba901,2021-07-05 14:10:00,144,0.162159375,235a25f29508fcb1333d30366c577fd146dd48712873b06815041c7e2dccfb78
pleia_energy,0,inner1_selection,b2c2afdfc8fabb3db94d,None,None:segment:0,87,6,36,6,4cedd8371e0c827cf9dba54abbc3c59929a1c4828546913791b6999c83504a2d,d3786f4a7316369a923fe48fca959e08c35205d25536909d64f2e046a4e5281c,734a8eae6c37109839f054c2966f358b680c79307c2797e21a64f1f96ca4bc6f,2021-07-06 09:20:00,144,0.162159375,511e94476ef5b91e4fc259e55501c90c70ad7794743173b18d863bcefce9f038
pleia_energy,0,inner1_selection,78016e2d26b6a98372e7,None,None:segment:0,94,6,36,6,00cf019a1f5f09758ad79cb3daaa069843abdee4715b4a6ba820196bf655569d,81d5f7759c6d651f9eb478e0421e0e071c0350da503e917b28eef92a73106960,4892f33df22c425d21b4a8081ede9ca18770d37db9f88584dc7ba91a4b3bf394,2021-07-07 10:30:00,144,0.162159375,f753475bfec29a613c5badc310c9150cac37e868f7ba9011d3211a56bb5d2ede
pleia_energy,0,inner1_selection,4530816ceb985a1f2610,None,None:segment:0,46,6,36,6,675cf0a8835321298c0360b9037cde5f4e88a77bc7740ed2657984a4ca4420d3,4fc7aa59331059c3ea74392ccb60fef66f1aec3cf321e07fcc9586769b4b1b38,0d1d86ac35e9d4db2262b187a99c2eb3f812c9d99821af05e878ffbad9674fce,2021-07-08 02:30:00,144,0.162159375,90c6362d3aa08df5f18e412890368928b89cb09e9bb02254002a4be2cc5f779e
pleia_energy,0,inner1_selection,3f6fbf3604a550a71199,None,None:segment:0,79,6,36,6,9c60d32dd2ea135fa7abdd8207087d39402f70b71b181e764613efe98e84a7db,d7701e744dced7fbc7989fb5b5cba04700adc93fde668d1f7d9ac1dd6ddf6c0f,1c8c117662fb295b44789cdab6a3f83e2cb5d62dcd6c71bda41586ff56cb7675,2021-07-09 08:00:00,144,0.162159375,00bc0bc0c0d077fc4ba598ce5d0c9301ebd915d660d92b82598dc7eaa0f8e30f
pleia_energy,0,inner1_selection,55e9ef6c8bbb31ec715a,None,None:segment:0,80,6,36,6,dde831d20e950d4e7041140c500ed81eba7e4625b013de31bc47feee6261116b,330e00cf7172c33a638dfa63f2ad050b52242d787092aba981ed4b7989a36c66,5184b167803b0d6ed0404c8afd16f488f8e85a22fedac1b571be8aa6e8433ae7,2021-07-10 08:10:00,144,0.162159375,53fe972376685580c2f9e78a200f1356cd00fd001a848e70a52001605b3fd22d
pleia_energy,0,inner1_selection,1ec29cfe8d76253248ec,None,None:segment:0,121,6,36,6,c6a27c98cdaeccefd7aff714870a83fae273242ccdde2a00d5274dcab5c50099,915b9e80fae3b1081ba60f3e9541aef534076c2783dbc0364f3029d5d54b764b,e202c40de96034387b0262f4a10ce845eee83648e605d206a046e90aefeb0fff,2021-07-11 15:00:00,144,0.162159375,88678b812373f09436ee5c16765c092485663be1fe62af27afccfbe03d759f5a
pleia_energy,0,inner1_selection,670509015c60426ea9c4,None,None:segment:0,49,6,36,6,6588788f75b6939206ec746e1e7dae41f029a20191e4a9ed6ed31300d0a2ee6f,6babade012f4da839512dd196e83ec8a15635b038d68fa396959813657624997,cf5eb5238f4f188f9a69e8bf26529bede82cc6fb5cf56a967f10dbc334b03280,2021-07-12 03:00:00,144,0.162159375,00d662931c4285ebf7fafeb0620f871727faf993a412d868c7b62e8a03dc8673
pleia_energy,0,inner1_selection,37fc38a0759aff733eb1,None,None:segment:0,91,6,36,6,13b69dc16f3825e1372192c03662b4663267bcbde9bb5f0388f77a7669311c6c,baac5f4b12d0c4b47f28092aa57051371fd6a37fbae3178ddb8eddf60468315b,c1adf4bb97bcfdbcd3d830c7e6d443712074ecf3b803d4dbb93080eb55e5a1b2,2021-07-13 10:00:00,144,0.162159375,3a2e6556b29fdb2bb02554fbc36256ad956ad0dbfdea9cca6b820a972ab5073d
pleia_energy,0,inner1_selection,e5ea5cfa68ce8ee82b56,None,None:segment:0,37,6,36,6,46072ba5ee9448bb415783ee5b9f69fd92299739e89d634b18483685b4f52f7b,df64901c8f4a85b009dab54d60b9bb00743b1b386d742d0602bc2f6e67b9cb1f,25a7bafcec89c080ecfa7841930f68896d4fc06291a38f60e1f597839b342a5b,2021-07-14 01:00:00,144,0.162159375,c98bbc7defc440cf0bd77536344ef99961ecd5852162eb36ec9eff4be946c092
pleia_energy,0,inner1_selection,af735fed3248f916bf2a,None,None:segment:0,80,6,36,6,c690b5a74af150e4663e0738bcd1aa2eecb74bc4483caf2c09dbd123dc5a336e,5f137bb2eab7966d77b3c7e19806769dd69dfa5cc22945c1a50a29486c51b3c2,ec1c94a4b5b9fa84365818ed7e3d92b7a72bba6da27efe3e11c52f4914c0020e,2021-07-15 08:10:00,144,0.162159375,87ced271ea00b8648c47ac8c802af49e7bd31173643001f624c4259f022ffdf1
pleia_energy,0,inner1_selection,5157346b7905fc1b9c65,None,None:segment:0,63,6,36,6,6b8207c53a81cb18fdf0e1086bae11cc5e25765a71fe04d2ee04ff48c51b726c,9ef21faf40a97fd994cf0da0a556e92c0633b521188807d57ef2c62bb7f26939,7b4b5f55ef0f2f0dea8ed27d9eadc812074f2f4e4cc3a3c333551eae053ccd61,2021-07-16 05:20:00,144,0.162159375,6c087c241b6c625f508cab9da06dc6d831e768d9bdff6ea2230b179beb0ea280
pleia_energy,0,inner1_selection,7baf0d2d91326491ca71,None,None:segment:0,106,6,36,6,ae26c9051e8b79070ac467a89d30648d93fd79c18c50637e5909a3bf9d619151,4f73b570d6e44753fc82883131cd17fb01518c0ab82fda8a23e381e93f7d3603,d1dfd4ba48c172aa943bc50453bb5195fea7df32303ca5794acbafbd4f1b7968,2021-07-17 12:30:00,144,0.162159375,f6736c373a388bb932d535eb8e8af195d19d2f9421d372c7da27029df790d738
pleia_energy,0,inner1_selection,c228da5270aeadd16450,None,None:segment:0,38,6,36,6,1e183098d4046904a647257535ba9001b96181e84b7cda13626c56aecd236fd3,fa1820df48256deb926c530a8430d1ccadd2bade0efe6b3b15630b287c55c0ea,c37233dc1672f1071bfca3aa8ddba6db41aea8433da1eea435982cca82be5655,2021-07-18 01:10:00,144,0.162159375,4e9037c4597cab598b823b3a225ed1bf614b88684c4ddb3f4e412e9cbe726f19
pleia_energy,0,inner1_selection,a84523447e628e6b4fb9,None,None:segment:0,67,6,36,6,40c488eb018c6faaddf47198388ae4feefe586ba94e431684edbe8b36dade832,01f6efa462192d7d5962028f337cffb1d4103ae3480fe07fbd7f03b6b1078770,7703b7b3aeae4c903adc6a49c6ec20199fb41f7ae679f54fbc881864c164cd6a,2021-07-19 06:00:00,144,0.162159375,143b4a4901c59514e187bfd9813b5aeb6003a98e5793eafd36ec7506c91e8c0e
pleia_energy,0,inner1_selection,1a60e259115d9fbe19b6,None,None:segment:0,79,6,36,6,dbf2d399fba7618a2ed39913d0ad657e86727b1e450f6a2f6c39af1ad3e31c9a,c79fce16ecb8ca7097040e7f201280c962debb8463367c205f73d1ccb9adb45c,606acbc39b46848af7a472e4a3fb7b4ce811b90dc8204a36a1497db20a956d0d,2021-07-20 08:00:00,144,0.162159375,28b444f60baf34588ea220b9771bdd18ebb7cac4f0c8d711e497acb56a50ac48
